IP_Address,Timestamp,HTTP_Method,Path,Status_Code,Response_Size
10.0.0.2,14/Aug/2024:19:22:30 +0000,POST,/about.html,200,895
10.0.0.2,14/Aug/2024:19:25:19 +0000,DELETE,/contact.html,200,4138
172.16.0.1,14/Aug/2024:19:51:52 +0000,POST,/services.html,404,2833
10.0.0.1,14/Aug/2024:19:54:46 +0000,DELETE,/products.html,500,2168
10.0.0.1,14/Aug/2024:19:52:35 +0000,PUT,/contact.html,500,2971
192.168.1.1,14/Aug/2024:19:39:38 +0000,POST,/contact.html,404,2645
192.168.1.1,14/Aug/2024:19:17:40 +0000,PUT,/index.html,200,4762
172.16.0.1,14/Aug/2024:19:48:21 +0000,GET,/products.html,500,2744
192.168.1.1,14/Aug/2024:19:50:37 +0000,GET,/index.html,404,2558
10.0.0.2,14/Aug/2024:19:14:59 +0000,POST,/contact.html,302,3964
192.168.1.1,14/Aug/2024:19:47:56 +0000,DELETE,/products.html,404,233
172.16.0.1,14/Aug/2024:19:10:19 +0000,GET,/products.html,200,1231
172.16.0.2,14/Aug/2024:19:30:29 +0000,DELETE,/contact.html,200,741
172.16.0.1,14/Aug/2024:19:51:35 +0000,PUT,/contact.html,500,786
192.168.1.2,14/Aug/2024:19:48:05 +0000,PUT,/index.html,200,4571
10.0.0.1,14/Aug/2024:19:06:26 +0000,POST,/about.html,404,3934
192.168.1.2,14/Aug/2024:19:21:53 +0000,GET,/contact.html,500,2025
192.168.1.1,14/Aug/2024:19:19:41 +0000,POST,/about.html,200,4920
192.168.1.1,14/Aug/2024:19:35:12 +0000,POST,/about.html,200,3842
10.0.0.1,14/Aug/2024:19:35:40 +0000,PUT,/products.html,302,4481
172.16.0.1,14/Aug/2024:19:37:27 +0000,PUT,/index.html,404,1643
10.0.0.1,14/Aug/2024:19:52:11 +0000,PUT,/contact.html,302,2072
10.0.0.1,14/Aug/2024:19:15:53 +0000,PUT,/about.html,200,2793
10.0.0.1,14/Aug/2024:19:38:27 +0000,DELETE,/services.html,200,4571
192.168.1.1,14/Aug/2024:19:07:07 +0000,DELETE,/services.html,500,3535
10.0.0.1,14/Aug/2024:19:34:00 +0000,DELETE,/services.html,302,269
10.0.0.1,14/Aug/2024:19:39:45 +0000,GET,/index.html,404,1320
192.168.1.2,14/Aug/2024:19:32:14 +0000,DELETE,/services.html,302,1265
10.0.0.1,14/Aug/2024:20:06:13 +0000,GET,/contact.html,404,386
10.0.0.1,14/Aug/2024:19:22:58 +0000,PUT,/services.html,404,4382
192.168.1.2,14/Aug/2024:20:00:20 +0000,GET,/index.html,200,1524
10.0.0.1,14/Aug/2024:19:56:10 +0000,GET,/contact.html,500,4812
172.16.0.2,14/Aug/2024:19:21:16 +0000,DELETE,/contact.html,500,3113
192.168.1.1,14/Aug/2024:19:25:28 +0000,DELETE,/services.html,500,3406
172.16.0.2,14/Aug/2024:20:03:54 +0000,GET,/about.html,302,3150
10.0.0.1,14/Aug/2024:19:36:30 +0000,PUT,/services.html,500,2230
172.16.0.2,14/Aug/2024:19:51:39 +0000,PUT,/products.html,404,4924
10.0.0.1,14/Aug/2024:19:55:32 +0000,DELETE,/about.html,404,818
172.16.0.1,14/Aug/2024:19:52:03 +0000,GET,/products.html,302,1998
192.168.1.2,14/Aug/2024:20:01:18 +0000,PUT,/index.html,404,3998
172.16.0.1,14/Aug/2024:19:50:03 +0000,GET,/products.html,500,4671
10.0.0.1,14/Aug/2024:19:19:01 +0000,DELETE,/about.html,302,859
192.168.1.1,14/Aug/2024:19:52:10 +0000,POST,/products.html,200,3887
172.16.0.1,14/Aug/2024:19:56:28 +0000,PUT,/services.html,200,2097
192.168.1.1,14/Aug/2024:20:00:37 +0000,DELETE,/contact.html,200,1736
172.16.0.2,14/Aug/2024:19:44:29 +0000,PUT,/products.html,404,3662
10.0.0.1,14/Aug/2024:19:30:10 +0000,GET,/services.html,200,420
192.168.1.2,14/Aug/2024:19:18:35 +0000,DELETE,/services.html,200,3759
10.0.0.1,14/Aug/2024:19:07:08 +0000,DELETE,/index.html,404,3419
172.16.0.1,14/Aug/2024:19:48:32 +0000,GET,/index.html,200,1981
10.0.0.1,14/Aug/2024:19:41:47 +0000,DELETE,/about.html,404,1482
192.168.1.1,14/Aug/2024:19:12:33 +0000,PUT,/about.html,500,4299
172.16.0.2,14/Aug/2024:19:11:56 +0000,GET,/about.html,500,3813
192.168.1.1,14/Aug/2024:19:31:10 +0000,DELETE,/services.html,404,1564
10.0.0.2,14/Aug/2024:19:47:02 +0000,GET,/services.html,200,1021
192.168.1.1,14/Aug/2024:19:09:13 +0000,DELETE,/about.html,404,4887
192.168.1.2,14/Aug/2024:19:41:19 +0000,PUT,/services.html,200,4665
192.168.1.2,14/Aug/2024:19:41:17 +0000,GET,/products.html,200,4153
192.168.1.1,14/Aug/2024:19:40:54 +0000,DELETE,/about.html,404,249
10.0.0.1,14/Aug/2024:19:42:43 +0000,PUT,/products.html,302,2727
192.168.1.1,14/Aug/2024:19:22:24 +0000,PUT,/contact.html,404,2074
172.16.0.2,14/Aug/2024:19:19:34 +0000,POST,/products.html,302,4699
10.0.0.1,14/Aug/2024:19:41:05 +0000,PUT,/contact.html,500,4312
192.168.1.2,14/Aug/2024:20:05:21 +0000,DELETE,/services.html,500,4224
10.0.0.1,14/Aug/2024:19:50:52 +0000,GET,/contact.html,500,2860
10.0.0.1,14/Aug/2024:19:43:01 +0000,PUT,/services.html,200,3529
10.0.0.1,14/Aug/2024:19:40:29 +0000,PUT,/contact.html,500,1534
192.168.1.1,14/Aug/2024:19:13:05 +0000,PUT,/about.html,302,2985
192.168.1.2,14/Aug/2024:20:02:45 +0000,GET,/contact.html,404,866
10.0.0.2,14/Aug/2024:19:11:24 +0000,GET,/index.html,302,491
192.168.1.1,14/Aug/2024:20:05:44 +0000,POST,/contact.html,404,2057
172.16.0.1,14/Aug/2024:19:24:57 +0000,DELETE,/about.html,500,2603
192.168.1.1,14/Aug/2024:19:16:30 +0000,GET,/about.html,404,2453
192.168.1.2,14/Aug/2024:19:33:16 +0000,POST,/services.html,404,2325
10.0.0.1,14/Aug/2024:20:05:01 +0000,PUT,/index.html,200,4684
10.0.0.1,14/Aug/2024:19:21:24 +0000,POST,/about.html,404,3056
192.168.1.1,14/Aug/2024:19:47:51 +0000,DELETE,/contact.html,302,2018
172.16.0.1,14/Aug/2024:19:14:05 +0000,DELETE,/contact.html,500,276
192.168.1.2,14/Aug/2024:19:09:24 +0000,PUT,/contact.html,404,3514
192.168.1.2,14/Aug/2024:19:13:32 +0000,POST,/contact.html,200,4208
10.0.0.2,14/Aug/2024:19:51:40 +0000,GET,/about.html,200,2424
192.168.1.2,14/Aug/2024:19:37:30 +0000,DELETE,/products.html,302,1564
10.0.0.1,14/Aug/2024:19:24:34 +0000,GET,/contact.html,302,4436
10.0.0.1,14/Aug/2024:20:02:50 +0000,DELETE,/services.html,302,3687
10.0.0.2,14/Aug/2024:19:20:01 +0000,PUT,/contact.html,500,3537
10.0.0.1,14/Aug/2024:19:43:48 +0000,GET,/services.html,404,4402
172.16.0.1,14/Aug/2024:19:48:38 +0000,POST,/products.html,200,1342
172.16.0.2,14/Aug/2024:19:06:49 +0000,DELETE,/contact.html,404,4838
172.16.0.2,14/Aug/2024:19:24:37 +0000,POST,/index.html,302,3529
172.16.0.2,14/Aug/2024:19:19:44 +0000,PUT,/products.html,200,2870
172.16.0.2,14/Aug/2024:19:46:56 +0000,PUT,/index.html,200,4650
192.168.1.2,14/Aug/2024:19:40:25 +0000,POST,/about.html,404,3965
10.0.0.2,14/Aug/2024:19:19:01 +0000,POST,/index.html,302,2787
172.16.0.2,14/Aug/2024:19:19:48 +0000,POST,/contact.html,500,4981
10.0.0.1,14/Aug/2024:19:59:31 +0000,PUT,/about.html,404,3311
192.168.1.1,14/Aug/2024:19:12:25 +0000,POST,/services.html,404,2607
192.168.1.2,14/Aug/2024:19:13:05 +0000,POST,/index.html,404,3665
172.16.0.1,14/Aug/2024:19:56:47 +0000,GET,/products.html,500,2138
10.0.0.2,14/Aug/2024:19:22:05 +0000,PUT,/services.html,404,
192.168.1.1,14/Aug/2024:19:08:28 +0000,PUT,/services.html,302,612
192.168.1.2,14/Aug/2024:19:13:39 +0000,POST,/index.html,500,2606
192.168.1.2,14/Aug/2024:19:56:27 +0000,DELETE,/about.html,500,906
192.168.1.2,14/Aug/2024:19:37:32 +0000,PUT,/index.html,200,2902
192.168.1.2,14/Aug/2024:19:35:32 +0000,DELETE,/index.html,500,1820
192.168.1.1,14/Aug/2024:19:47:59 +0000,DELETE,/services.html,404,4431
172.16.0.1,14/Aug/2024:19:23:15 +0000,GET,/about.html,404,4785
192.168.1.2,14/Aug/2024:20:00:33 +0000,,/about.html,200,4341
192.168.1.2,14/Aug/2024:19:42:38 +0000,POST,/products.html,404,2999
192.168.1.2,14/Aug/2024:19:31:41 +0000,DELETE,/about.html,404,772
10.0.0.1,14/Aug/2024:19:09:57 +0000,POST,/contact.html,200,224
192.168.1.2,14/Aug/2024:19:51:39 +0000,PUT,/services.html,500,2360
10.0.0.2,14/Aug/2024:19:39:23 +0000,PUT,/contact.html,302,511
192.168.1.2,14/Aug/2024:19:28:32 +0000,DELETE,/services.html,200,4821
10.0.0.2,14/Aug/2024:19:08:03 +0000,POST,/contact.html,200,1258
172.16.0.1,14/Aug/2024:19:42:50 +0000,PUT,/services.html,500,4497
10.0.0.2,14/Aug/2024:19:15:15 +0000,PUT,/services.html,404,719
192.168.1.2,14/Aug/2024:19:51:11 +0000,DELETE,/contact.html,200,867
192.168.1.1,14/Aug/2024:19:52:47 +0000,DELETE,/contact.html,500,3657
10.0.0.1,14/Aug/2024:19:31:00 +0000,POST,/about.html,302,902
172.16.0.2,14/Aug/2024:19:21:03 +0000,PUT,/index.html,200,3922
10.0.0.1,14/Aug/2024:19:48:25 +0000,POST,/services.html,500,4909
10.0.0.2,14/Aug/2024:20:04:32 +0000,GET,/services.html,302,4360
172.16.0.2,14/Aug/2024:19:54:37 +0000,DELETE,/contact.html,404,1225
192.168.1.1,14/Aug/2024:19:42:23 +0000,DELETE,/about.html,302,2759
10.0.0.2,14/Aug/2024:19:44:29 +0000,GET,/services.html,200,3724
10.0.0.2,14/Aug/2024:19:08:41 +0000,DELETE,/services.html,500,1856
192.168.1.2,14/Aug/2024:20:06:05 +0000,GET,/products.html,200,3573
192.168.1.1,14/Aug/2024:19:10:27 +0000,GET,/about.html,404,4337
172.16.0.2,14/Aug/2024:19:15:06 +0000,GET,/products.html,500,228
10.0.0.2,14/Aug/2024:19:17:11 +0000,POST,/index.html,200,4849
172.16.0.2,14/Aug/2024:19:13:15 +0000,DELETE,/index.html,302,1934
172.16.0.1,14/Aug/2024:19:36:09 +0000,PUT,/services.html,200,492
10.0.0.2,14/Aug/2024:19:42:52 +0000,PUT,/products.html,404,3725
192.168.1.2,14/Aug/2024:19:14:45 +0000,DELETE,/about.html,500,4979
192.168.1.2,14/Aug/2024:19:54:40 +0000,GET,/index.html,500,1771
172.16.0.1,14/Aug/2024:19:49:44 +0000,GET,/contact.html,404,2444
10.0.0.2,14/Aug/2024:19:12:46 +0000,PUT,/services.html,200,2704
10.0.0.1,14/Aug/2024:19:13:32 +0000,GET,/about.html,200,843
10.0.0.2,14/Aug/2024:19:21:36 +0000,GET,/about.html,404,4045
172.16.0.2,14/Aug/2024:19:11:11 +0000,POST,/services.html,404,4084
192.168.1.2,14/Aug/2024:19:41:50 +0000,POST,/about.html,302,4767
10.0.0.2,14/Aug/2024:19:51:20 +0000,POST,/services.html,500,1427
10.0.0.1,14/Aug/2024:19:30:27 +0000,GET,/about.html,302,1607
192.168.1.1,14/Aug/2024:19:22:20 +0000,PUT,/index.html,200,3882
192.168.1.2,14/Aug/2024:19:22:00 +0000,DELETE,/index.html,404,2662
10.0.0.2,14/Aug/2024:20:03:52 +0000,PUT,/index.html,200,4729
10.0.0.1,14/Aug/2024:19:42:38 +0000,DELETE,/services.html,404,2026
172.16.0.1,14/Aug/2024:19:24:04 +0000,PUT,/index.html,404,3704
172.16.0.1,14/Aug/2024:20:05:01 +0000,GET,/products.html,500,1744
172.16.0.1,14/Aug/2024:19:10:34 +0000,DELETE,/contact.html,302,1634
192.168.1.1,14/Aug/2024:19:35:52 +0000,DELETE,/contact.html,404,3966
10.0.0.1,14/Aug/2024:19:31:23 +0000,DELETE,/about.html,404,4617
10.0.0.1,14/Aug/2024:19:26:57 +0000,DELETE,/contact.html,302,1146
192.168.1.2,14/Aug/2024:20:02:17 +0000,GET,/index.html,404,2422
192.168.1.2,14/Aug/2024:19:31:46 +0000,PUT,/about.html,500,4522
172.16.0.2,14/Aug/2024:19:48:19 +0000,POST,/products.html,500,3137
192.168.1.2,14/Aug/2024:19:32:27 +0000,POST,/index.html,404,791
172.16.0.1,14/Aug/2024:19:42:18 +0000,DELETE,/products.html,200,3441
10.0.0.1,14/Aug/2024:20:03:17 +0000,DELETE,/contact.html,404,212
172.16.0.1,14/Aug/2024:19:31:06 +0000,POST,/services.html,302,2786
10.0.0.1,14/Aug/2024:19:31:56 +0000,GET,/services.html,404,735
10.0.0.2,14/Aug/2024:19:41:34 +0000,POST,/contact.html,200,1888
172.16.0.2,14/Aug/2024:19:34:18 +0000,GET,/index.html,500,4157
10.0.0.1,14/Aug/2024:19:18:44 +0000,PUT,/index.html,200,3087
10.0.0.2,14/Aug/2024:19:58:39 +0000,POST,/products.html,302,688
192.168.1.1,14/Aug/2024:19:43:51 +0000,DELETE,/index.html,404,1569
172.16.0.2,14/Aug/2024:20:00:46 +0000,POST,/index.html,404,1073
10.0.0.1,14/Aug/2024:19:30:50 +0000,POST,/services.html,500,4423
192.168.1.1,14/Aug/2024:19:49:53 +0000,POST,/about.html,500,2780
10.0.0.1,14/Aug/2024:19:33:00 +0000,PUT,/index.html,200,3763
192.168.1.2,14/Aug/2024:19:39:46 +0000,POST,/services.html,500,3157
10.0.0.1,14/Aug/2024:19:16:52 +0000,GET,/about.html,500,4904
172.16.0.2,14/Aug/2024:19:07:31 +0000,PUT,/services.html,500,759
192.168.1.1,14/Aug/2024:19:06:50 +0000,DELETE,/index.html,500,1053
10.0.0.2,14/Aug/2024:19:34:39 +0000,DELETE,/products.html,404,3635
10.0.0.1,14/Aug/2024:19:08:01 +0000,GET,/products.html,500,1979
10.0.0.2,14/Aug/2024:19:26:32 +0000,POST,/contact.html,302,2967
192.168.1.2,14/Aug/2024:19:52:54 +0000,GET,/products.html,500,4130
172.16.0.2,14/Aug/2024:19:55:34 +0000,GET,/index.html,302,3174
192.168.1.1,14/Aug/2024:19:29:10 +0000,GET,/services.html,302,654
192.168.1.2,14/Aug/2024:19:24:35 +0000,POST,/contact.html,404,3598
192.168.1.2,14/Aug/2024:19:52:27 +0000,POST,/services.html,302,4385
172.16.0.1,14/Aug/2024:19:58:51 +0000,POST,/about.html,200,1761
172.16.0.1,14/Aug/2024:19:55:29 +0000,PUT,/products.html,200,3318
10.0.0.1,14/Aug/2024:19:51:56 +0000,PUT,/index.html,302,3571
192.168.1.2,14/Aug/2024:19:26:57 +0000,POST,/index.html,404,1317
192.168.1.2,14/Aug/2024:20:00:18 +0000,PUT,/contact.html,404,3215
172.16.0.1,14/Aug/2024:19:15:20 +0000,GET,/products.html,302,4588
192.168.1.1,14/Aug/2024:19:48:57 +0000,PUT,/index.html,404,2201
192.168.1.1,14/Aug/2024:20:03:46 +0000,PUT,/services.html,500,4851
10.0.0.2,,GET,/contact.html,500,4947
192.168.1.1,14/Aug/2024:19:47:28 +0000,PUT,/products.html,200,1493
172.16.0.2,14/Aug/2024:19:30:45 +0000,PUT,/about.html,500,995
172.16.0.1,14/Aug/2024:19:43:53 +0000,PUT,/products.html,302,3454
10.0.0.1,14/Aug/2024:19:47:32 +0000,DELETE,/about.html,200,4979
10.0.0.2,14/Aug/2024:19:10:24 +0000,PUT,/products.html,404,3899
172.16.0.1,14/Aug/2024:20:04:11 +0000,PUT,/about.html,200,4023
192.168.1.2,14/Aug/2024:19:07:52 +0000,DELETE,/services.html,200,4262
192.168.1.1,14/Aug/2024:19:24:06 +0000,PUT,/services.html,404,2496
192.168.1.1,14/Aug/2024:19:35:09 +0000,POST,/products.html,404,4149
172.16.0.1,14/Aug/2024:19:42:18 +0000,PUT,/services.html,200,2183
192.168.1.2,14/Aug/2024:19:18:47 +0000,DELETE,/about.html,404,1813
192.168.1.2,14/Aug/2024:19:28:10 +0000,PUT,/index.html,200,3900
192.168.1.2,14/Aug/2024:19:41:38 +0000,POST,/services.html,500,1191
192.168.1.1,14/Aug/2024:20:01:54 +0000,DELETE,/services.html,200,767
10.0.0.2,14/Aug/2024:19:46:01 +0000,DELETE,/services.html,404,4128
172.16.0.2,14/Aug/2024:19:56:22 +0000,PUT,/about.html,500,1108
192.168.1.2,14/Aug/2024:19:25:39 +0000,PUT,/products.html,404,2444
10.0.0.2,14/Aug/2024:19:19:24 +0000,GET,/contact.html,404,2395
192.168.1.1,14/Aug/2024:19:58:29 +0000,POST,/services.html,302,1298
10.0.0.1,14/Aug/2024:19:56:33 +0000,DELETE,/index.html,500,4261
192.168.1.2,14/Aug/2024:19:46:29 +0000,POST,/products.html,302,1527
10.0.0.1,14/Aug/2024:19:15:43 +0000,GET,/services.html,200,2607
10.0.0.1,14/Aug/2024:19:40:50 +0000,GET,/contact.html,500,473
172.16.0.2,14/Aug/2024:19:45:51 +0000,DELETE,/about.html,200,4312
192.168.1.1,14/Aug/2024:20:02:52 +0000,PUT,/products.html,302,1028
10.0.0.1,14/Aug/2024:20:03:27 +0000,POST,/products.html,404,4373
192.168.1.1,14/Aug/2024:19:53:08 +0000,POST,/products.html,404,3094
172.16.0.2,14/Aug/2024:19:51:23 +0000,POST,/products.html,404,3578
192.168.1.2,14/Aug/2024:19:34:54 +0000,GET,/contact.html,404,1963
10.0.0.1,14/Aug/2024:19:09:59 +0000,PUT,/index.html,500,252
10.0.0.1,14/Aug/2024:19:54:01 +0000,GET,/products.html,200,2031
172.16.0.1,14/Aug/2024:20:03:59 +0000,GET,/contact.html,500,1695
10.0.0.2,14/Aug/2024:19:42:18 +0000,DELETE,/about.html,200,3706
10.0.0.1,14/Aug/2024:19:57:22 +0000,PUT,/contact.html,500,2651
192.168.1.2,14/Aug/2024:19:58:38 +0000,GET,/contact.html,404,4271
172.16.0.1,14/Aug/2024:19:07:54 +0000,POST,/about.html,302,1519
10.0.0.1,14/Aug/2024:19:29:46 +0000,DELETE,/contact.html,500,963
10.0.0.1,14/Aug/2024:19:46:07 +0000,DELETE,/products.html,200,726
172.16.0.1,14/Aug/2024:20:05:04 +0000,POST,/products.html,200,2926
172.16.0.1,14/Aug/2024:20:03:20 +0000,GET,/index.html,200,549
10.0.0.1,14/Aug/2024:19:39:10 +0000,GET,/products.html,302,3271
172.16.0.1,14/Aug/2024:19:08:10 +0000,DELETE,/services.html,500,3772
192.168.1.1,14/Aug/2024:19:59:31 +0000,DELETE,/contact.html,302,2001
192.168.1.1,14/Aug/2024:19:18:35 +0000,DELETE,/contact.html,404,549
10.0.0.1,14/Aug/2024:19:46:47 +0000,DELETE,/index.html,500,406
10.0.0.1,14/Aug/2024:20:02:38 +0000,POST,/services.html,302,3423
192.168.1.1,14/Aug/2024:19:36:09 +0000,POST,/products.html,200,4869
10.0.0.2,14/Aug/2024:19:20:31 +0000,POST,/about.html,500,1163
172.16.0.1,14/Aug/2024:19:52:43 +0000,DELETE,/products.html,302,3873
192.168.1.2,14/Aug/2024:19:53:13 +0000,DELETE,/contact.html,404,1074
172.16.0.2,14/Aug/2024:19:48:17 +0000,POST,/about.html,200,3907
192.168.1.2,14/Aug/2024:19:45:33 +0000,DELETE,/index.html,404,3191
10.0.0.1,14/Aug/2024:19:42:04 +0000,PUT,/products.html,500,1536
10.0.0.1,14/Aug/2024:19:48:07 +0000,DELETE,/services.html,302,2618
192.168.1.1,14/Aug/2024:19:33:54 +0000,POST,/products.html,404,3967
10.0.0.2,14/Aug/2024:19:11:42 +0000,GET,/products.html,302,4808
192.168.1.1,14/Aug/2024:19:48:58 +0000,DELETE,/index.html,404,381
10.0.0.1,14/Aug/2024:19:13:22 +0000,DELETE,/index.html,302,3446
192.168.1.1,14/Aug/2024:19:48:10 +0000,POST,/contact.html,302,276
10.0.0.2,14/Aug/2024:19:12:52 +0000,DELETE,/about.html,200,4998
10.0.0.1,14/Aug/2024:19:42:50 +0000,GET,/services.html,200,1095
192.168.1.1,14/Aug/2024:19:46:02 +0000,GET,/index.html,302,1214
192.168.1.2,14/Aug/2024:20:06:10 +0000,GET,/contact.html,200,3900
10.0.0.2,14/Aug/2024:19:59:15 +0000,GET,/index.html,500,1631
192.168.1.2,14/Aug/2024:19:51:47 +0000,GET,/about.html,200,2330
172.16.0.2,14/Aug/2024:19:43:09 +0000,PUT,/contact.html,200,295
10.0.0.2,14/Aug/2024:19:36:00 +0000,DELETE,/services.html,500,2133
172.16.0.2,14/Aug/2024:19:55:13 +0000,,/products.html,500,2203
192.168.1.2,14/Aug/2024:19:46:07 +0000,DELETE,/about.html,500,3678
10.0.0.2,14/Aug/2024:19:28:11 +0000,DELETE,/contact.html,500,3529
172.16.0.1,14/Aug/2024:19:47:01 +0000,PUT,/services.html,200,1834
10.0.0.1,14/Aug/2024:19:59:28 +0000,GET,/services.html,200,2065
172.16.0.1,14/Aug/2024:19:30:09 +0000,PUT,/index.html,302,4641
192.168.1.1,14/Aug/2024:20:05:07 +0000,PUT,/index.html,404,2845
192.168.1.2,14/Aug/2024:20:00:24 +0000,GET,/index.html,404,3597
172.16.0.2,14/Aug/2024:19:24:11 +0000,PUT,/services.html,302,1047
172.16.0.2,14/Aug/2024:19:24:32 +0000,GET,/products.html,500,3958
172.16.0.2,14/Aug/2024:20:01:32 +0000,PUT,/index.html,302,2783
192.168.1.1,14/Aug/2024:20:05:36 +0000,PUT,/contact.html,500,762
172.16.0.2,14/Aug/2024:19:20:26 +0000,GET,/contact.html,500,1332
172.16.0.2,14/Aug/2024:19:55:52 +0000,DELETE,/services.html,302,3952
172.16.0.2,14/Aug/2024:19:26:55 +0000,POST,/about.html,200,4599
10.0.0.1,14/Aug/2024:19:27:16 +0000,DELETE,/services.html,200,334
10.0.0.2,14/Aug/2024:19:57:27 +0000,GET,/services.html,302,4190
192.168.1.2,14/Aug/2024:19:09:36 +0000,POST,/index.html,404,4552
10.0.0.1,14/Aug/2024:19:07:38 +0000,POST,/about.html,500,1558
10.0.0.2,14/Aug/2024:19:18:25 +0000,DELETE,/products.html,404,2636
10.0.0.1,14/Aug/2024:19:23:01 +0000,GET,/products.html,200,1656
192.168.1.2,14/Aug/2024:19:51:56 +0000,DELETE,/index.html,302,469
192.168.1.2,14/Aug/2024:19:27:55 +0000,PUT,/index.html,302,4808
172.16.0.2,14/Aug/2024:19:49:29 +0000,DELETE,/services.html,200,2698
10.0.0.2,14/Aug/2024:19:52:20 +0000,DELETE,/products.html,500,2546
192.168.1.2,14/Aug/2024:19:27:27 +0000,GET,/index.html,500,329
10.0.0.1,14/Aug/2024:19:07:08 +0000,PUT,/products.html,302,342
192.168.1.2,14/Aug/2024:20:03:42 +0000,POST,/index.html,404,1417
172.16.0.1,14/Aug/2024:19:07:42 +0000,POST,/services.html,200,1520
192.168.1.1,14/Aug/2024:19:31:20 +0000,POST,/services.html,500,646
172.16.0.1,14/Aug/2024:19:32:12 +0000,PUT,/products.html,200,2152
172.16.0.2,14/Aug/2024:19:57:28 +0000,POST,/contact.html,500,3464
10.0.0.1,14/Aug/2024:19:18:07 +0000,POST,/contact.html,200,3308
192.168.1.2,14/Aug/2024:19:37:51 +0000,PUT,/contact.html,200,4470
192.168.1.2,14/Aug/2024:20:05:07 +0000,PUT,/services.html,404,3625
172.16.0.1,14/Aug/2024:19:30:03 +0000,PUT,/about.html,200,4733
10.0.0.1,14/Aug/2024:19:27:55 +0000,GET,/contact.html,302,4419
10.0.0.1,14/Aug/2024:19:07:04 +0000,PUT,/about.html,200,2823
172.16.0.2,14/Aug/2024:19:45:43 +0000,DELETE,/services.html,404,2809
172.16.0.2,14/Aug/2024:19:36:31 +0000,GET,/about.html,200,4922
192.168.1.1,14/Aug/2024:19:31:54 +0000,GET,/services.html,500,2386
172.16.0.2,14/Aug/2024:19:36:00 +0000,GET,/contact.html,404,4509
10.0.0.1,14/Aug/2024:19:31:19 +0000,PUT,/services.html,200,4385
172.16.0.2,14/Aug/2024:20:00:12 +0000,DELETE,/services.html,200,3100
10.0.0.1,14/Aug/2024:19:43:14 +0000,GET,/contact.html,200,4717
192.168.1.2,14/Aug/2024:20:00:03 +0000,POST,/about.html,500,1704
192.168.1.2,14/Aug/2024:19:14:45 +0000,DELETE,/products.html,200,2252
172.16.0.2,14/Aug/2024:19:58:25 +0000,PUT,/about.html,404,1424
10.0.0.1,14/Aug/2024:19:15:49 +0000,POST,/index.html,500,574
172.16.0.2,14/Aug/2024:20:03:49 +0000,POST,/services.html,404,4125
192.168.1.2,14/Aug/2024:19:48:53 +0000,GET,/products.html,302,3810
10.0.0.2,14/Aug/2024:19:59:39 +0000,GET,/index.html,500,1263
10.0.0.1,14/Aug/2024:19:57:52 +0000,POST,/contact.html,500,1742
10.0.0.2,14/Aug/2024:19:27:57 +0000,PUT,/index.html,302,291
172.16.0.2,14/Aug/2024:19:27:08 +0000,POST,/about.html,500,1666
172.16.0.1,14/Aug/2024:19:09:46 +0000,DELETE,/contact.html,500,1537
10.0.0.2,14/Aug/2024:19:40:29 +0000,POST,/about.html,500,4520
172.16.0.2,14/Aug/2024:19:55:40 +0000,GET,/services.html,302,3424
10.0.0.2,14/Aug/2024:19:09:33 +0000,POST,/contact.html,404,1254
10.0.0.1,14/Aug/2024:20:05:43 +0000,DELETE,/products.html,302,3193
172.16.0.1,14/Aug/2024:19:48:40 +0000,DELETE,/index.html,404,2078
192.168.1.1,14/Aug/2024:19:23:16 +0000,GET,/about.html,302,765
192.168.1.2,14/Aug/2024:19:44:51 +0000,GET,/services.html,200,452
192.168.1.2,14/Aug/2024:19:08:13 +0000,DELETE,/services.html,302,2213
172.16.0.2,14/Aug/2024:20:02:22 +0000,DELETE,/services.html,302,1349
172.16.0.2,14/Aug/2024:20:00:35 +0000,POST,/products.html,200,3678
192.168.1.2,14/Aug/2024:19:26:05 +0000,PUT,/about.html,302,1855
192.168.1.1,14/Aug/2024:19:08:02 +0000,DELETE,/index.html,200,774
10.0.0.1,14/Aug/2024:19:47:16 +0000,GET,/contact.html,500,1014
192.168.1.2,14/Aug/2024:19:55:48 +0000,GET,/index.html,500,4607
172.16.0.1,14/Aug/2024:20:02:00 +0000,GET,/contact.html,200,4119
192.168.1.2,14/Aug/2024:19:47:50 +0000,DELETE,/products.html,302,4281
172.16.0.1,14/Aug/2024:19:39:26 +0000,PUT,/services.html,200,1054
192.168.1.2,14/Aug/2024:19:27:47 +0000,DELETE,/index.html,302,2159
192.168.1.2,14/Aug/2024:19:45:13 +0000,POST,/products.html,404,3425
192.168.1.1,14/Aug/2024:19:33:05 +0000,POST,/about.html,200,3915
172.16.0.2,14/Aug/2024:19:33:52 +0000,GET,/index.html,500,3158
172.16.0.1,14/Aug/2024:19:10:40 +0000,GET,/index.html,500,1679
172.16.0.1,14/Aug/2024:19:08:20 +0000,DELETE,/products.html,500,3921
10.0.0.2,14/Aug/2024:19:50:25 +0000,PUT,/index.html,404,244
192.168.1.1,14/Aug/2024:19:45:39 +0000,GET,/contact.html,200,2871
10.0.0.2,14/Aug/2024:20:04:28 +0000,PUT,/services.html,302,3019
10.0.0.2,14/Aug/2024:19:14:21 +0000,PUT,/index.html,200,3166
192.168.1.1,14/Aug/2024:19:49:32 +0000,DELETE,/about.html,302,802
